jobId,title,companyName,location,experience,minimumExperience,maximumExperience,minimumSalary,maximumSalary,salary,currency,jobUploaded,jobDescription,tagsAndSkills,suggestedRole,roleEvidence
73968116,"Assistant Manager, Data Analytics & Reporting",Chubb Insurance Malaysia Berhad,Bukit Bintang,5+ years,5,3,3200,4500,Unknown,Unknown,2024-02-23 02:22:14,"Key objective
Support the analysis of agents and business portfolio for formulation of segmentation and profiling strategies to meet business objectives:
data mining and analytics to ensure the right target group for the planned campaigns/incentives/programs
analyze incentives, campaigns and their results to ensure analysis/updates are timely for any quick changes/improvement
tracking and reporting of all campaign and incentives initiatives/programs
post mortem analysis of all campaigns/initiatives executed to be shared with the marketers and management
Major Duties and Responsibilities
Ensure timely data analytics to support the planning of campaigns and incentives programs
Perform daily/weekly/monthly/quarterly tracking and reporting of on-going initiatives/programs such as sales and recruitment campaigns/initiatives, GEM Club and A&P performance
Support with data and analysis for the timely review of the campaigns and incentives programs
Timely post mortem analysis of campaigns and incentives programs
Proactive in providing insights for campaigns and incentives programs improvements
Skills
Result oriented and self motivated
Meticulous and detailed person
Advance in Excel, analytic tools - BI tools etc
Good analytical skills
Experience
At least 5 years relevant experience in general insurance/relevant capacity
Qualification
Minimum Bachelor’s Degree is required","Banking & Financial Services, Analysis & Reporting, data-analytics-manager, Full time",Data Analyst,Title
73957435,Senior Information Security Officer,Worldline International (Malaysia) Sdn Bhd,Kuala Lumpur,Unknown,2,3,10000,15000,"RM 10,000 – RM 15,000 per month",MYR,2024-02-22 17:38:31,"This is Worldline
We are the innovators at the heart of the payments technology industry, shaping how the world pays and gets paid. The solutions our people build today power the growth of millions of businesses tomorrow. From your local coffee shop to unicorns and international banks. From San Francisco to Auckland. We are in every corner of the world, in every part of commerce.  And just as we help our customers accelerate their business, we are committed to helping our people accelerate their careers. Together, we shape the evolution.
The Opportunity
We have many hardworking and dedicated peers that would love for you to work with them. We are always looking for new and innovative ways to improve quality, reduce costs, build excellent solutions, and grow customer happiness. If you are a highly skilled
Senior Information Security Officer
who has a creative mind and passionate about delivering, then get ready to join our company!
Day-to-Day Responsibilities​
As the Senior Information Security Officer with strong hands-on skills, you will play a pivotal role in safeguarding our organization's information assets. We are specifically seeking a candidate experience in tools for scanning and detecting vulnerabilities, and the ability to create rules for intrusion protection. The successful candidate will run hands-on reports for escalation in case of security incidents. . Reporting directly to the FS CEO for the Asia-Pacific region, this role demands extensive hands-on expertise in information security.
Hands-on Risk Management:
Conduct hands-on risk assessments, identifying, evaluating, and actively mitigating potential threats and vulnerabilities.
Implement hands-on risk mitigation strategies, ensuring the robust protection of information assets.
Compliance and Standards:
Ensure hands-on compliance with industry standards, regulatory requirements, and internal policies.
Apply hands-on expertise to maintain PCI DSS compliance and adapt security controls as necessary.
Incident Response:
Lead hands-on incident response efforts, coordinating with IT teams to address and mitigate security incidents promptly.
Conduct detailed hands-on investigations into security incidents and breaches, providing comprehensive and actionable reports.
Security Architecture:
Collaborate hands-on with IT teams to design, implement, and maintain a secure information architecture.
Provide hands-on reviews and recommendations for enhancements to security systems, protocols, and technologies.
Technical Security Expertise:
Utilize hands-on tools to scan and detect vulnerabilities, creating rules for intrusion protection.
Security Awareness and Training:
Develop and conduct hands-on training sessions and awareness programs for employees on security best practices.
Instill a hands-on culture of security consciousness and compliance throughout the organization.
Vendor Risk Management:
Apply hands-on assessments to manage security risks associated with third-party vendors and service providers.
Hands-on review and evaluation of the security posture of external partners, providing hands-on recommendations for improvements.
What are we looking for
Bachelor's degree in Information Security, Computer Science, or a related field.
CISA, CISM, or CISSP certification is required.
Proven hands-on experience in information security management, particularly within the financial services sector.
Possess strong understanding of network security, IT infrastructures security , cloud security and others relevant technologies.
Extensive hands-on knowledge of PCI DSS and other relevant industry standards.
Practical understanding of security architecture, risk management, and hands-on incident response.
Experience using tools to scan and detect vulnerabilities, creating rules for intrusion protection.
Excellent hands-on communication and interpersonal skills.
Ability to collaborate hands-on with cross-functional teams.
More Reasons to join us
At Worldline you’ll get the chance to be at the heart of the global payments technology industry and shape how the world pays and gets paid. On top of that, you will also:
Be part of a company guided by a strong purpose to do good and recognized as top 1% of the most sustainable companies in all sectors worldwide.
Flexi benefits include (Healthcare Packages, Physical Wellness, Family Wellness and Technology Purchases).
Work with inspiring colleagues and be empowered to learn, grow and accelerate your career.
Birthday Leave plus more
Shape the evolution
We are on an exciting journey towards the next frontiers of payments technology, and we look for big thinkers, people with passion, can-do attitude and a hunger to learn and grow. Here you’ll work with ambitious colleagues from around the world, take on unique challenges as a team, and make a real impact on the society. With an empowering culture, strong technology and extensive training opportunities, we help you accelerate your career - wherever you decide to go. Join our global team of 18,000 innovators and shape a tomorrow that is yours to own.
Learn more about life at Worldline at careers.worldline.com","Information & Communication Technology, Security, information-security-officer, Full time",Cybersecurity,Title
73948950,Staff Information Security(SOC Level 3),Advanced Micro Devices Global Services (M) Sdn. Bhd.,Sepang,Unknown,2,3,10500,15600,"RM 10,500 – RM 15,600 per month",MYR,2024-02-22 08:14:43,"THE PERSON:
The ideal candidate will be responsible for working with AMD’s business units and project teams to design and support implementation of effective security strategies and solutions to secure the business. Additionally, the ideal candidate will provide guidance and expertise to ensure alignment with AMD security policies, business risk tolerance and industry best practices. He/she will be responsible for liaising between project teams, IT and Information Security Teams to promote adoption of enterprise security solutions and processes.
RESPONSIBILITIES:
Actively contribute to AMD’s Enterprise Security practice, support the design and implementation of AMD’s Enterprise Security Strategy and solutions that enable secure and timely business delivery.
Work with cross-functional stakeholders to define and communicate cyber security requirements to the business in alignment with AMD policies, legal and regulatory requirements, and industry best practices.
Provide business context to emerging security threats, tactics, and techniques to drive user awareness and diligence.
Support business and technology owners in identifying potential security threats to AMD systems and data to determine appropriate security measures.
Review system security designs and controls and recommend security enhancements based on identified gaps in security architecture.
Support Business Information Security Officer program to enable executive security awareness and risk mitigation across the enterprise.
Develop topic-specific guidance publications and security training for business teams.
Support executive-level security communications and presentations.
Build and maintain strong, collaborative working relationships and trust with key stakeholders across business units and corporate areas (e.g., Legal, Compliance, Information Security, Information Technology, etc.).
PREFERRED EXPERIENCE:
5 years of experience as an Enterprise Security Architect, Security Solution Architect, or Information Security Consultant.
Experience in high technology industry, technology engineering, or semi-conductor is preferable.
Must be familiar with cloud-based enterprise security technologies.
Must maintain knowledge of latest security, technology trends and predictions.
Able to effectively communicate, interact and influence business stakeholders.
Ability to deliver innovative solutions and consistently demonstrate business-focused outcomes.
Have working knowledge of information security and risk frameworks/standards (i.e., ISO 27001/2, NIST SP 800-53, NIST CSF).
Possess strong communication skills (both written and verbal).
Possess strong interpersonal skills and ability to adapt information based on the audience.
Problem solving ability and strong analytical skills.
Requires you to be flexible with shifts(24*7 shifts)
ACADEMIC CREDENTIALS:
BS/MS preferred.
SANS, MCSE, RHCSS, CISSP, CISA, CISM certification(s).","Information & Communication Technology, Security, Full time",Cybersecurity,Title
73970383,IT Security Analyst,KUB Telekomunikasi Sdn Bhd,Petaling,3-4 years,3,4,5000,6999,"RM 5,000 – RM 6,999 per month",MYR,2024-02-23 03:19:56,"Key Responsibilities:
Continuously monitor the organization's networks and systems for security breaches or intrusions.
Participate in the incident response process, including the investigation of security breaches, and assist in resolving any security incidents quickly and efficiently.
Conduct regular scans of the network and systems to identify vulnerabilities.
Work on patch management and remediation efforts to address identified vulnerabilities.
Perform risk assessments and security audits to identify potential security issues.
Recommend and implement enhancements to improve security.
Maintain and update the company’s security policies and procedures.
Ensure that the organization complies with regulatory requirements concerning information security.
Contribute to the development and delivery of security awareness training for employees to ensure they understand the risk of security threats and the importance of following security policies and procedures.
Stay informed about the latest security threats, trends, and technologies.
Prepare reports that document security breaches, the extent of the damage caused by breaches, and the procedures used to respond to and recover from breaches.
Provide support for day-to-day IT operation
Qualifications:
Bachelor’s degree in Information Technology, Computer Science, Cybersecurity or a related field (or equivalent experience).
3-4 years of experience in IT security or related fields
Familiarity in various security technologies and products (firewalls, antivirus, IDS/IPS, VPN, etc.), an understanding of operating systems, networking, and virtualization technologies, and knowledge of the latest security principles, techniques, and protocols.
Strong problem-solving skills and a willingness to learn.
Capable to think critically and respond quickly in high-pressure situations.
Excellent written and verbal communication skills.
Customer service-oriented with a focus on providing a positive support experience.
Ability to work collaboratively in a team environment.
Willing to work during weekend and public holiday.
Possess a driving licence
Benefits:
Medical Insurance Coverage (Outpatient & Inpatient)
Dental
Career Growth Opportunities
Company Event (Annual Dinner, Team Building, Company Trip, etc)
Performance Based Bonus
Handphone Allowances Provided","Information & Communication Technology, Networks & Systems Administration, information-technology-security-analyst, Contract/Temp",Cybersecurity,Title
73968849,"Manager, Strategic Business Analysis & Development",Hong Leong Assurance Berhad,Petaling,4-5 years,4,5,3200,4500,Unknown,Unknown,2024-02-23 02:41:37,"1. Product Development, Launching & Management
Coordinate product development, enhancement & withdrawal process.
Working with colleagues and clients to develop and implement ongoing
product development contributing to premium production.
Perform product performance review and continuous improvement on product designs.
Preparation of presentation slides / training materials and delivery of product and process briefing, when necessary.
Maintain proper documentation on product development.
2. Reporting and Portfolio Management
Perform department sales data extraction, report generation and preparation.
Standardize and automate process to enhance campaign management and tracking capabilities.
Preparing statutory reporting – i.e. BNM and LIAM reports and management meetings materials - i.e. EXCO slides.
Perform various data analysis and interpretation –sales productivity, product holding, etc. for whole Banca demographic via life pack.
Recommend / monitor performances of distribution channels – persistency, lapse, zero submission and productivity by different sales channels.
3. Channel Administration and marketing/campaign support
Ensure commission reports are generated and payment made within SLA. Maintaining agent and branch structure & registration.
Coordinate and keep tracks of all Bancassurance campaigns and sales activities.
Manage overall campaign fulfillment/sales activities and payouts.
4. Business Requirements and System UAT
Work with relevants departments (ISD, AASD, Operations and Department Biz Users) to ensure business/ BNM requirements are understood and followed through in the system enhancements (including BSC).
Raising SSR and assist in report, system and product testing to ensure the relevant outputs are captured accordingly and accurately using adequate scenarios.
Ensure system testing is done appropriately with adequate scenarios.
Handles inquiries pertaining to product codes and reports.
5. Project and any other tasks as required
Assist manager in organizing, planning and implementing strategy.
Communicate with bank partners and evaluate their needs and specifications (sales performance, campaigns, channel administration, etc).
To perform other related business function/ projects that requested by management
Requirements:
Candidates with a minimum of
4-5 years of experience in the insurance
or
financial industry
, particularly in
life insurance
, and preferably in
statistical analysis/product marketing role
.
Minimum of
2 - 3 years supervisory role
.","Information & Communication Technology, Business/Systems Analysts, manager, Full time",Data Analyst,Description
73972218,Senior Data Privacy Analyst,International SOS (M) Sdn Bhd,Kuala Lumpur,Unknown,2,3,8000,9000,"RM 8,000 – RM 9,000 per month",MYR,2024-02-23 03:53:08,"Overall Purpose of The Job
This role will support ongoing global compliance activities for Medical Services Business Line. As a member of the Data Privacy Team, reporting to the Privacy Program Manager/DPO, the role will also work to: (i) ensure that the Group companies operate in compliance with applicable data privacy laws and regulations; and (ii) support the wider Data Protection/Privacy compliance agenda.
Key Responsibilities
Support the Privacy Program Manager in progression of the data privacy initiatives necessary to bolster the products, solutions and operations of the MSBL.
Assist the Privacy Program Manager to monitor compliance with the Group’s Data Protection policy, GDPR and other applicable data protection provisions; be involved in audits (internal/external) and organise and conduct workshops with the local team for audit preparation.
Support ongoing projects with building Privacy by design including reviewing Record of Processing activities and Data Protection Impact Assessments.
Closely work with Data Protection champions/Data protection experts (DPE’s) to support ongoing engagement and monitoring non-compliance in their region.
Prepare dashboards on regional non-compliance of data privacy in alignment with audit and proactive findings.
Be the point of contact for data incidents across the organisation and support local teams in preparation of root cause analysis and data breach assessments.
Support the Privacy program manager to respond appropriately to queries and requests from various business stakeholders.
Administer the privacy management platform to support business stakeholders, corporate teams and the privacy team including conducting workshops.
Respond to DSRR (Data Subject Rights Request) and complaints from data subjects, clients and other stakeholders.
Support Privacy Program Manager to facilitate privacy awareness workshops with the business and in building a wider awareness program.
Supports the development of corporate privacy / consent statements and procedures for the handling of personal information.
Provide support to other wider privacy team members, wherever required from time to time.
Champion privacy and infosec interfacing processes throughout project lifecycle with business stakeholders.
Assist with preparation of training materials, regular advisories and Proactively identify and escalate privacy and data protection issues.
The above list of tasks is not an exclusive one and duties may be varied as per operational requirements.
Training and Self Development
Understanding the business and operations of the MSBL.
Participate in OneTrust trainings to upskill on all modules.
Participate in all scheduled training and multiskilling opportunities.
Participate in coaching sessions.
Owning and being proactive about own training and development.
Participate in idea sharing through pitch in initiative.
Complete all compliance training within prescribed timelines.
Required Skills and Knowledge
This position requires a high level of trust and integrity at work. The ideal candidate will have knowledge and experience in privacy laws. International SOS is looking for someone who is passionate about always delivering high quality work, while meeting deadlines, and have the ability to maintain confidentiality. The ideal candidate will also have the following requirements.
Strong project management and programme management skills.
Good understanding of privacy processes and privacy programme management.
Familiarity with local data privacy laws and requirements.
Experience working on any Data privacy management platform (such as OneTrust) would be desirable
Professional working experience in Privacy;
Experience in the healthcare sector would be a benefit
Privacy Certification(s) like IAAP-CIPM/CIPT/CIPP or equivalent would be an advantage.
Demonstrated professional SME privacy expertise applied in programs, training and tools.
Expert level MS Office skills and other business applications.
Efficient, diligent and extremely well organized with attention to detail
Ability to work with minimal supervision across international boundaries and liaise effectively on a remote basis.
Good analytical and examination skills, attention to detail and an ability to propose creative options and make recommendations that balance creativity, practicality and business acumen within a legal, risk management and compliance framework.
Strong decision-making capabilities with a keen interest in gathering the opinions of others and objectively assessing and considering them.
Good negotiations skills and team player, with excellent work ethics and high level of professionalism. Ability to influence stakeholders to comply with competing commercial processes.
Results driven and self-motivated.
Strong hands-on and operational – a “doer”.
Persuasive, articulate and able to work with and influence people at all levels.
Excellent communication and presentation skills.
Customer centric and commercially minded.
Culturally sensitivity and effective in a multicultural environment.
Ability to work under pressure in a fast-paced environment.
Assertive, resilient and patient.","Information & Communication Technology, Business/Systems Analysts, privacy-analyst, Full time",Data Analyst,Description
73937956,Data Strategist,ACGT Sdn Bhd,Bukit Jalil,5-8 years,5,8,3200,4500,Unknown,Unknown,2024-02-22 03:31:52,"Responsibilities:
Gather, review, curate, recode, standardize and verify plantation data.
Work with project owners and users to develop digital data collection applications, digital approval workflow application and digital production dashboard / visualizations for oil palm plantation use cases.
Develop Microsoft Power applications on web-based and mobile platform for oil palm plantation use cases.
Deploy, maintain and support developed applications.
Uncover other areas of plantation operations for digitalization opportunities.
Write clear and well-structured business requirements/documents.
Collaborate with team on roadmap planning and prioritization.
Requirements:
BSc. or MSc. or Professional Certification in Plantation, Computer Science, Information Technology or any Science degree.
Minimum 5-8 years of experience in Microsoft Power Platform (Power BI, Power Apps, Power Automate).
Able to develop workflow applications for plantation usage.
Experience in databases and networks.
Excellent interpersonal skills, team player, resourceful and has strong analytical skills.
Experience in collaborative software development and thriving in a fast-paced and dynamic work environment.
Good communication and written in English.","Information & Communication Technology, Database Development & Administration, strategist, Full time",Data Analyst,Description
74638042,Internship for IT Data Science,Continental Automotive Components Malaysia Sdn. Bhd,Petaling,Unknown,2,3,3200,4500,Unknown,Unknown,2024-03-21 07:07:00,"By the end of the internship, successful candidates will have:
Real-World Experience:
Hands-on experience with advanced computer vision projects, focusing on practical applications such as enhancing our mobile app for tire counting in warehouse settings.
Involvement in the entire lifecycle of a data science project, from initial data collection and processing to algorithm development and implementation.
Exposure to the integration of machine learning models into commercial software, providing you with a comprehensive view of the development process in a tech-driven company.
Technical Skill Development:
Advanced proficiency in Python, C++, and other relevant technologies used in data science and computer vision.
Deep understanding of image processing techniques, computer vision algorithms, and their application in solving real-world problems.
Professional Growth:
Opportunity to work in a global team environment, enhancing your communication, teamwork, and problem-solving skills.
Insights into the data science industry, helping you to identify your career interests and goals within the field of technology.
Networking opportunities with professionals in the field, providing you with valuable connections for your future career.
Impact and Contribution:
A sense of achievement by contributing to the development of technology that improves operational efficiency and innovation within the company.
Recognition of your work's impact on the company’s technological advancements and operational strategies.
Experience with data visualization tools and techniques to effectively present findings and insights to stakeholders.
Ready to drive with Continental? Take the first step and fill in the online application.
Read more
 
 
 Read less","Science & Technology, Mathematics, Statistics & Information Sciences, Full time",Data Scientist,Title
74678732,AI Engineer,Tapway Sdn Bhd,Petaling,Unknown,2,3,3200,4500,Unknown,Unknown,2024-03-22 22:56:00,"Description
- Lead the development of statistical models such as segmentation/clustering, predictive models, and statistical insights using appropriate open-source tools
- Mine and analyze data deeply to discover patterns and trends related to key business behaviors that drive customer acquisition, retention, and engagement
- Coordinate with database experts and web developers to deliver a stable and highly available reporting platform
- Provide technical expertise in statistical analysis, mathematical modelling, data mining, and machine learning.
Company
Tapway leverages Video Artificial Intelligence (AI) technologies and connected sensors to capture data in physical spaces in order to help businesses to automate operations, improve experience and enhance safety & security.","Science & Technology, Mathematics, Statistics & Information Sciences, Artificial-Intelligence-Engineer, Full time",AI/ML Engineer,Title
74678588,Technical Analysis,The moving image Sdn Bhd,Kuala Lumpur,Unknown,2,3,3200,4500,Unknown,Unknown,2024-03-22 22:58:00,"Description
Summary: Lead the strategic development and execution of the company's IT and Data strategy, ensuring the implementation of innovative technology solutions and data-driven decision-making processes that support the company's sustainability initiatives and business goals.
Key Responsibilities:
IT Infrastructure and Software Development
Oversee the selection and implementation of cloud services, networking infrastructure, and hardware to support scalable and efficient IT operations.
Lead the development of custom analytical tools and mobile applications for environmental data collection and analysis.
Data Management and Analytics
Establish robust data management frameworks to ensure the integrity, security, and usability of environmental data.
Develop and maintain efficient machine learning algorithms to identify key trends and actionable insights.
Reporting and Visualization: Creating and presenting comprehensive reports, dashboards, and visualizations that communicate project insights effectively to stakeholders, executives, and senior management.
Automate and enhance the company data extraction process.
Deep understanding of data warehousing, data pipelines, and data quality methodologies.
Security and Compliance
Implement comprehensive cybersecurity measures to protect sensitive information and ensure compliance with relevant data privacy laws.
Advocate for sustainable IT practices, ensuring technology choices minimize environmental impact.
Team Leadership
Build and manage a multidisciplinary team of IT and data professionals, promoting a culture of innovation, excellence, and continuous improvement.
Forge partnerships with academic institutions, technology firms, and environmental organizations to enhance capabilities and foster collaboration.
Budget Management
Develop and oversee the IT and Data budgets, ensuring resources are allocated effectively to support strategic objectives.
Identify funding and investment opportunities to bolster the technology and data analytics initiatives.
Skills:
Proficient in programming languages such as Python and SQL
Proven experience in IT and data management within the sustainability sector.
Familiarity with cloud computing such as Bigquery, AWS, and Microsoft Azure
Familiarity with machine learning frameworks and libraries like Tensorflow,
PyTorch, Scikit-learn.
Experience with data visualization methods (Tablue, PowerBI, Azure Viso).
Expertise in data analytics, AI, machine learning, and environmental conservation.
Knowledgeable in cybersecurity, data privacy laws, and sustainable IT practices.
Knowledge of Agile development, SCRUM and Application Lifecycle Management.
Demonstrated ability to adapt new technologies and learn quickly.
A great team player with matured disposition.
Proven leadership skills and experienced managing cross-functional teams.
Strong analytical and problem-solving skills.
Excellent communication and presentation skills, with the ability to synthesize,
simplify and explain complex problems to different types of audiences, including
Executives.
Creative, self-motivated, strong ownership and ability to work independently with
minimal supervision.
Qualifications/Certifications:
Bachelor’s degree in computer science
Company
We are a Malaysian-based Film and Video Production Company specializing in Corporate Videos, Creative Web Videos, TV Commercials as well as 3D Animation, and Visual effects. Our strengths include excellent motion picture services with the help of our technical team, who have in-depth knowledge and creativity in this particular field.","Information & Communication Technology, Architects, Full time",Cybersecurity,Description
74678567,Data Scientist,Emerico Sdn Bhd,Petaling,Unknown,2,3,3200,4500,Unknown,Unknown,2024-03-22 22:56:00,"Description
Emerico is at the forefront of digital reinvention, helping clients reimagine how they serve their connected customers and operate enterprises. We are looking for an experienced AI specialist to join the revolution, using deep learning, neuro-linguistic programming (NLP) computer vision, chatbots, and robotics to help us improve various business outcomes and drive innovation. You will join a multidisciplinary team helping to shape our AI strategy and showcasing the potential for AI through early-stage solutions. This is an excellent opportunity to take advantage of emerging trends and technologies to a real-world difference.
Objectives of this Role
·Manage and direct research and development (R&D) and processes to meet the needs of our AI strategy
·Understand company and client challenges and how integrating AI capabilities can help create solutions
·Lead cross-functional teams to identify and prioritize key areas of the partner’s business where AI solutions can drive significant business benefit
·Analyze and explain AI and machine learning (ML) solutions while setting and maintaining high ethical standards
Daily and Monthly Responsibilities
·Advise C-suite and business leaders on a broad range of technology, strategy, and policy issues associated with AI
·Work on functional design, process design (including scenario design, flow mapping), prototyping, testing, training, and defining support procedures, working with an advanced engineering team and executive leadership
·Document and articulate solution architecture and lessons learned for each exploration and accelerated incubation
·Manage a team to conduct assessments of the AI and automation market and competitive landscape
·Serve as liaison between stakeholders and project teams, delivering feedback and enabling them to make necessary changes to product performance or presentation
Required Skills and Qualifications
Bachelor’s degree in computer science or MSc in Computer Science
Experience in applying AI to practical and comprehensive technology solutions
Proven experience with ML, deep learning, Tensorflow, Python, NLP
Experience with program leadership, governance, and change enablement
Knowledge of basic algorithms, object-oriented and functional design principles, and best practice patterns
Experience with REST API development, NoSQL design, RDBMS design and optimizations
Experience with Cloud environments
Expats are highly encouraged to apply
Company
We are here to shape the future of banking and retail. From virtual banking to state-of-the-art touch screen platforms, our solutions are designed in every way to maximise productivity, increase efficiency and more importantly, create an entirely new banking experience for your customers.","Information & Communication Technology, Architects, data-scientist, Full time",Data Scientist,Title
74675045,Data scientist,AITEK (M) SDN. BHD.,Kuala Lumpur City Centre,Unknown,2,3,3200,4500,Unknown,Unknown,2024-03-22 12:31:00,"Data Scientist:
6 months contract
Kuala Lumpur
Details:
• Core: Analytical skills, critical thinking, problem solving
• Technical: Python(as above but additional XGBoost, LightGBM, NLTK, Spacy, Pyspark, Tensorflow, networkx), Dataiku , SAS
• Business Acumen (banking)
• Leadership skills, stakeholder management","Science & Technology, Mathematics, Statistics & Information Sciences, data-scientist, Full time",Data Scientist,Title
74678751,Data Analyst (Modelling),Soft Reflexes Sdn Bhd,Kuala Lumpur,Unknown,2,3,3200,4500,Unknown,Unknown,2024-03-22 22:56:00,"Description
What you'll be doing:
• Handle the delivery of multiple, complex analytics projects to clients from inception to
completion
• Creating innovative propositions for clients combining Experian data assets and analytics
know how
• Consultative and persuasive sales for Experian products and prepositions
• Open to hands-on modelling work
• Manage (small) projects to achieve milestones /manage & motivate project team to ensure
quality deliverables
• Mentor and coach junior team members in model development process
• Drive high standards of customer service and proactive client communication throughout
the project term
• Proactively communicate project status and deliverables through the life of the project
• Ensure issues raised by the client are resolved in a timely and efficient manner
• Prepare and deliver structured model development/validation training courses to the SEA
clients
• Flexible to travel to client locations on short notice for project delivery (30%)
Company
Soft Reflexes offers clients with range of mission critical and 24x7 service level , we strictly follow the clients guidelines to ensure our clients quality work irrespective of the geographical boundaries either for off shore or turn key projects. We at Soft Reflexes believe a consulting firm's reputation is built on the professionals and the quality of the team work it has which makes us have only the best.
To meet the high demands, Soft Reflexes has handpicked exceptional individuals, who have the versatility to produce top innovative work and evolve a culture of communicating effectively with business people at all levels and succeed under changing technology pressures. Our approach is to provide the client with NEED-BASED SOLUTIONS.
Our Capabilities
We believe that if you know what you want we can deliver with your information. We can make the most of it and deliver you a quality solution which best suits you according to world industry standards. We can supply you with a turn key solution or equip you with the right kind of expertise.
Values: Our values - passion, commitment and integrity drive our culture. Passion, in each one of us, drives the way we conduct ourselves - with intensity, with purpose and with a focus. Commitment drives the way we conduct business - commitment to service, to quality and to each delivery. Integrity is a way of life - it drives us not only to be true to the outside, but also be true within us.","Information & Communication Technology, Programme & Project Management, data-analyst, Contract/Temp",Data Analyst,Title
74679157,Manual Testing,OPTIMUM INFOSOLUTIONS (M) SDN BHD,Kuala Lumpur,Unknown,2,3,3200,4500,Unknown,Unknown,2024-03-22 22:56:00,"Description
Deliverables
(a) Close collaboration with internal – business, application development, technical, operations teams and external – vendors, financial institutions, merchants, billers – parties to gain clear understanding on the business/ user requirements.
(b) Design and develop test conditions/ test cases/ expected results based on test basis i.e., requirements, functional specification, design specification, interface documents etc. – as well as via walkthroughs or clarification sessions with relevant parties.
(c) Perform reviews on test documentation by peers.
(d) Ensure as much as possible that the test coverage is sufficient by the inclusion of both positive and negative test cases as well as regression test cases, and thorough reviews with relevant business, application, technical, operations, QA subject method experts.
(e) Perform test preparation. Setting up of test environment, including interfaces to other systems through liaising with the relevant parties both internal and external. Preparation of test data based on the test conditions.
(f) Implement tests on all test levels, exclude and log all tests, evaluate the results and highlight the deviation from the expected results.
(g) Coordinate, execute, support UAT (User Acceptance Testing) related activities with Financial Institutions, Merchants, Billers and within PayNet.
(h) Track defects raised during testing and follow up with the relevant parties – be it internal or external, perform re-testing on defect-fixes until defect closure.
(i) Update documentation on test execution and compile test results accordingly – as evidence, as well to aid in reviews and decision-making.
(j) Report on test progress – on execution completion and status of test cases and escalating issues to respective people.
(k) Constantly review existing test approaches, test strategy, test coverage to find and apply improvement opportunities in these areas, through observation from production incidents/ issues, previous testing assignments. This is to be shared with the rest of the team.
(l) Provide ad-hoc testing support to internal and external parties. This includes assisting in the investigation/ resolution of production issues/ incidents.
(m) Provide support on certification/ on-boarding testing to the Financial Institutions, Merchants and Billers.
SLA/ KPI
(a) Timely project progress updates and reporting to respective committees.
(b) Ensure timely project delivery.
(c) Complete the assigned task within the assigned timeline.
(d) Hold accountability on the task quality and task accuracy.
(e) Defects reported within a specific time window by severity.
(f) Able to handle multiple projects at any one time.
(g) Independent, require minimum supervision and able to understand user and technical requirements.
(h) Liaise/ communicate with business users, and other testers to ensure understanding of the user requirements.
(i) Liaise, communicate, coordinate and work with the relevant teams – internal or external on technical and business-related matters related to their test assignments
(j) Perform test preparation in accordance with the project/ work being assigned.
(k) Develop test plans/ cases/ scripts based on the user/ technical requirements.
(l) Review test plans/ cases/ scripts based on the user/ technical requirements.
(m) Ensure that the test environment and the related requirements, such as access, privilege, are in place prior to the planned test execution.
(n) Prepare the test data which is prerequisite to the test cases/ scenarios to be tested.
(o) Perform System Integration and User Acceptance Tests, or other test assignments as requested.
(p) Produce test-related reports are required – i.e., Progress Report, defect Reporting.
(q) Adhere to PayNet’s process and procedures relating to the work being assigned – i.e., Software Development Life Cycle Framework, Change Management Procedure.
Company
Optimum is a full-spectrum IT services and solutions company whose mission is to “Empower Business with Technology.”
Headquartered in Singapore, Optimum operates from offices in 7 countries with more than 2300 employees across the globe and helps business harness technology to deliver innovative solutions.
We provide cutting-edge software solutions & services on a variety of technology platforms to clients ranging from Fortune 500 companies and to vibrant start-ups.
We offer a comprehensive array of Application Services, Infrastructure Management Services, Cloud and Mobility Solutions, Analytics and Insights and Shared Services. Our impressive track record spans two decades of helping businesses drive innovation, deliver disruptive customer experiences and implement transformational IT projects.
Opportunities abound when you work @ Optimum, a World-Class Software Solutions and Service Provider.","Information & Communication Technology, Testing & Quality Assurance, Contract/Temp",Data Analyst,Description
